Rank,Kingdom,Group,KvK,KvK Start,KvK End,Power,Power Capped,KP,Dead,CH25
1000,1068,B,C13218 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8625560224,8625560224,90209638506,1362777925,175
1001,2963,B,,,,8624113014,8624113014,2.22164E+11,1900870925,228
1002,2307,B,,,,8623459244,8623459244,1.82849E+11,1493845786,139
1003,3296,B,,,,8620030217,8620030217,95296113216,1143667129,181
1004,2465,B,,,,8617692146,7839749323,1.25146E+11,1681954131,153
1005,3523,B,,,,8611298910,8608965158,1.84895E+11,1326000859,226
1006,1576,B,C13225 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8611039498,8605230684,61399900422,1414957340,200
1007,1304,B,,,,8610450284,8610450284,1.33861E+11,1755665877,175
1008,1522,B,,,,8608458841,8608458841,2.4588E+11,1972548368,152
1009,2081,B,,,,8606057780,8606057780,5.39081E+11,2660124548,178
1010,1651,B,,,,8602869968,8602869968,1.25021E+11,1565082773,174
1011,3660,B,C13210 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8602789171,8602789171,2.53729E+11,1505158787,210
1012,3357,B,C13213 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8601724008,8601724008,1.65958E+11,1627153466,163
1013,3832,B,C13218 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8599602532,8599602532,89129707508,1068019237,300
1014,3576,B,,,,8596994965,8596994965,51585186429,1050402206,262
1015,3815,B,C13214 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8586875671,8586875671,1.16647E+11,1008189622,245
1016,1765,B,,,,8583127464,8583127464,1.26284E+11,1691815402,169
1017,3493,B,,,,8581667524,8566511081,2.31446E+11,1478985073,174
1018,2349,B,C13245 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8581579695,8581579695,92291083550,1503233849,174
1019,3370,B,C13212 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8572608551,8533449190,4.15708E+11,1856903310,263
1020,1664,B,C13220 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8571445005,8571445005,1.18699E+11,1756402919,160
1021,3280,B,,,,8571222131,8571222131,1.06564E+11,1241045499,199
1022,3586,B,C13226 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8570340117,8559153945,3.80244E+11,1977976999,213
1023,2164,B,C13233 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8567374011,8566683746,1.65606E+11,1750730702,152
1024,2670,B,C13214 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8562617937,8556154660,2.46361E+11,1751190292,246
1025,1088,B,C13248 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8562206166,8076189580,48871605087,1168794071,138
1026,1090,B,C13221 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8558816870,8558816870,1.15177E+11,1297538760,259
1027,2816,B,,,,8555118003,8555118003,1.03596E+11,1323239285,162
1028,2065,B,,,,8549428956,5555510155,1.39572E+11,1113181196,165
1029,2420,B,,,,8546421571,8546421571,2.25675E+11,2024521979,179
1030,1544,B,,,,8545395291,8533094513,4.34677E+11,2856903546,177
1031,1996,B,,,,8543990454,8543990454,1.19475E+11,1520012084,149
1032,2957,B,,,,8543710052,8528485620,86162461083,1244133979,180
1033,1562,B,C13217 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8542539366,8538694126,1.68069E+11,1781027676,151
1034,2153,B,,,,8533191706,8533191706,87862054598,1311161944,184
1035,2931,B,,,,8532662517,8532662517,1.98841E+11,1694712662,239
1036,2211,B,,,,8532084418,8532084418,2.38464E+11,2010669413,164
1037,1111,B,,,,8531462458,8531462458,1.07695E+11,1450788118,202
1038,3494,B,,,,8530896330,8527816725,3.24592E+11,1860389490,204
1039,2700,B,,,,8529183407,8529183407,1.57686E+11,1563069181,196
1040,3600,B,,,,8526515213,8526515213,2.42264E+11,1657790893,190
1041,2276,B,,,,8524082794,8511965925,2.24667E+11,1971805246,149
1042,1195,B,,,,8524081237,8524081237,1.01704E+11,1646186244,149
1043,1033,B,,,,8523582670,8523582670,1.14701E+11,1820978632,176
1044,1472,B,,,,8523196958,8512168544,1.34117E+11,1687640607,143
1045,1104,B,,,,8519202296,8519202296,1.17278E+11,1690987600,173
1046,2009,B,,,,8515752779,8511743212,75784342013,1495245627,154
1047,3728,B,,,,8514026966,8514026966,85597367050,1088616260,194
1048,1695,B,C13214 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8496362615,8492056191,1.73158E+11,1385248529,214
1049,3782,B,,,,8493038107,8491163907,3.43497E+11,1501307065,162
1050,3381,B,,,,8486286527,8485910784,2.1503E+11,1533201994,235
1051,1637,B,C13228 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8485216169,7726367161,2.04476E+11,1780208247,137
1052,2550,B,,,,8482207265,8482207265,1.03223E+11,1564246695,177
1053,2714,B,,,,8478449884,8478449884,3.21144E+11,1952890783,137
1054,1234,B,,,,8476436094,8476436094,1.61022E+11,2107609919,169
1055,3677,B,,,,8475411286,8473059922,1.3423E+11,1243080722,195
1056,1888,B,,,,8474391345,8474391345,2.68422E+11,2176834934,261
1057,3808,B,C13238 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8473596833,8473596833,98392640337,850136195,196
1058,3881,B,C13207 (Battle),2026-06-11T00:00:00.000Z,2026-08-08T00:00:00.000Z,8473484205,8473484205,37263779830,478415985,266
1059,1031,B,C13240 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8471726722,8462830703,90169166742,1209292900,124
1060,1749,B,,,,8471315491,8436580545,2.53054E+11,1787586242,148
1061,2824,B,,,,8470457261,8470436369,1.76536E+11,1702954369,180
1062,3023,B,,,,8464525392,6522750070,1.9624E+11,1196277903,234
1063,3484,B,,,,8457642031,8453511180,2.41903E+11,1586383941,231
1064,2342,B,C13215 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8454667249,8454667249,1.6732E+11,1560333058,185
1065,1419,B,C13215 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8445547136,8431967010,2.38349E+11,1738684555,159
1066,1204,B,C13246 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8443594812,8443594812,98474795119,1405981223,142
1067,2510,B,,,,8441525640,8441525640,1.97128E+11,1265566629,166
1068,3035,B,,,,8438114596,8437556237,1.1222E+11,1404206329,186
1069,3496,B,,,,8433038994,8433038994,1.02601E+11,1254199572,176
1070,1657,B,,,,8432023996,8432023996,2.43709E+11,2047805679,168
1071,3634,B,,,,8429698785,8429698785,1.4426E+11,1343408233,226
1072,3368,B,,,,8429348624,7151158546,1.91276E+11,1433594825,179
1073,2998,B,C13242 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8424828845,8424828845,94342185134,1360463107,186
1074,2891,B,C13229 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8423498506,8423498506,1.67808E+11,1376261400,251
1075,3516,B,C13237 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8416783314,6833782871,1.52501E+11,1176132267,161
1076,2929,B,,,,8407291989,8403103508,1.07895E+11,1693008701,181
1077,3134,B,C13232 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8403025363,8403025363,1.7621E+11,1489007498,173
1078,1446,B,,,,8402962094,8402962094,1.42892E+11,1619049448,186
1079,2585,B,,,,8398346838,8398346838,1.70631E+11,1637238308,183
1080,3158,B,,,,8393635336,8393635336,1.30129E+11,1422733617,179
1081,2110,B,C13248 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8393240308,8393240308,58866128888,1389281401,162
1082,3895,B,C13207 (Battle),2026-06-11T00:00:00.000Z,2026-08-08T00:00:00.000Z,8390804742,8390804742,46760121789,435655851,249
1083,1871,B,C13218 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8389568347,8389203685,1.96884E+11,1546656152,205
1084,1689,B,C13226 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8387391942,8345026962,8.92281E+11,3154306343,165
1085,3662,B,C13228 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8383466143,6274618859,71923006340,657428314,118
1086,1676,B,,,,8382511805,8376457795,2.31332E+11,1780229461,212
1087,2756,B,,,,8381568571,8373257654,2.31378E+11,1893702075,166
1088,2687,B,,,,8377794455,8377794455,3.35622E+11,2096545988,199
1089,2017,B,,,,8375435984,8367423282,2.75271E+11,1680853931,177
1090,1769,B,C13231 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8372842794,8362427218,2.60395E+11,1921238649,170
1091,1827,B,,,,8361830979,8361830979,1.60666E+11,1688455811,205
1092,3121,B,C13235 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8358171250,8358171250,2.01386E+11,1320836858,255
1093,1778,B,,,,8357852460,8356706577,2.25332E+11,1740751783,173
1094,3789,B,,,,8357720796,8357720796,61162840481,578310474,203
1095,2788,B,,,,8353384312,8353384312,1.00093E+11,1256275222,159
1096,2883,B,,,,8351279607,8351279607,1.78489E+11,1265547112,167
1097,2955,B,,,,8348969840,8348969840,83181779751,1487247875,162
1098,3238,B,C13216 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8343807352,8330597032,3.42124E+11,1709535468,176
1099,2809,B,,,,8343187465,8331447249,2.51939E+11,1818760707,185
1100,2595,B,C13229 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8343035241,8343035241,1.89534E+11,1892403154,181
1101,2030,B,,,,8342897149,8342897149,1.49535E+11,1527585219,194
1102,2913,B,,,,8341463553,8341463553,2.74426E+11,1671216336,261
1103,3345,B,,,,8336326647,8336326647,1.53361E+11,1436252572,186
1104,3504,B,C13215 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8335641973,8335641973,1.71144E+11,1500384603,194
1105,3239,B,,,,8331709385,8325021142,2.65241E+11,1578084220,172
1106,3643,B,C13236 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8330248257,8330248257,1.29977E+11,1312218804,257
1107,3745,B,C13233 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8320085587,8320085587,1.18478E+11,1103780708,202
1108,3085,B,,,,8318857271,8318857271,1.19661E+11,1450129503,193
1109,1495,B,,,,8317011190,8281561263,85478485897,1267088017,144
1110,2165,B,C13213 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8311718470,8311718470,1.43662E+11,1561019936,182
1111,1978,B,,,,8311600680,8311600680,2.81251E+11,2056483748,159
1112,2483,B,C13228 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8307832018,5803898507,1.14678E+11,1068195550,118
1113,3284,B,,,,8303543038,8280611893,3.58037E+11,1626107648,187
1114,1319,B,C13230 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8301786220,8301786220,78391548334,1520274023,162
1115,2347,B,C13213 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8300905723,8294428711,3.11648E+11,1858640583,204
1116,2601,B,,,,8299095455,8298261362,1.11665E+11,1297736531,169
1117,3247,B,,,,8298550115,8298550115,1.54347E+11,1366511947,153
1118,2648,B,,,,8297425758,8297425758,3.55492E+11,1857268210,165
1119,3235,B,,,,8297157881,8297157881,1.64416E+11,1500188565,175
1120,1667,B,,,,8296320811,7745614741,1.06424E+11,1588567622,150
1121,2203,B,,,,8294328927,8284372399,3.17763E+11,1836695844,200
1122,1944,B,,,,8293618906,8278480950,2.57569E+11,2030604473,124
1123,3053,B,,,,8291223445,6629677106,1.15048E+11,1236802232,134
1124,2889,B,,,,8287162681,8287162681,67220736096,1239626890,176
1125,3592,B,,,,8282004195,8282004195,1.58438E+11,1094514976,199
1126,3063,B,,,,8279321483,6593190956,1.91934E+11,1166713212,127
1127,3198,B,,,,8270382236,8270382236,91143893401,1509768101,176
1128,1713,B,,,,8264803768,8264803768,2.02611E+11,1837640401,179
1129,2826,B,,,,8262285641,8262285641,64622477126,1229779635,172
1130,2468,B,,,,8260046958,8260046958,3.03464E+11,1646448509,204
1131,2858,B,C13235 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8254049199,8254049199,2.95544E+11,1916825543,225
1132,1411,B,,,,8238377750,8207155489,1.41665E+11,2144665038,138
1133,1230,B,,,,8235467931,8235467931,1.56581E+11,1517562006,181
1134,1729,B,,,,8231658594,8060987109,86218968620,1386450441,156
1135,3289,B,,,,8227482384,8227482384,1.18888E+11,1402757284,192
1136,3596,B,,,,8225607259,8225607259,1.62166E+11,1177275540,223
1137,3179,B,C13227 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8222887162,8219281375,3.29254E+11,1801214754,183
1138,2568,B,,,,8221054774,8221054774,2.00267E+11,1637303116,158
1139,2949,B,C13225 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8220480166,8220480166,68828223661,1322491352,151
1140,2493,B,,,,8218190167,8218190167,1.25934E+11,1432082689,188
1141,2187,B,,,,8211761470,8211398043,4.41986E+11,1934821064,189
1142,2875,B,C13220 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8206745489,8202345320,1.32436E+11,1178018473,185
1143,2857,B,,,,8202971653,8193156988,2.3384E+11,1546074930,203
1144,1806,B,,,,8201777731,8201777731,1.96007E+11,1810979143,163
1145,2969,B,,,,8200154284,8200154284,1.39477E+11,1574036780,165
1146,1927,B,,,,8193368306,8175708870,1.66523E+11,1429499134,163
1147,1597,B,,,,8192282860,8192282860,1.26718E+11,1392736046,136
1148,3470,B,C13242 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8188610393,8188610393,52708529007,851361768,177
1149,2566,B,,,,8188133988,8187621511,98673173182,1383293316,176
1150,3764,B,C13219 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8186446245,8186446245,60052306950,834443497,213
1151,2892,B,C13229 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8186115816,8186115816,1.29216E+11,1480267950,186
1152,2806,B,C13230 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8181753300,8181753300,1.38175E+11,1402095242,250
1153,3259,B,C13220 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8179446820,8179446820,1.57278E+11,1366637799,205
1154,3431,B,C13243 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8178378445,8178378445,85303788415,1036264714,169
1155,2333,B,,,,8175431696,8172447658,1.93896E+11,1565917517,170
1156,3454,B,,,,8174610463,8174610463,2.65677E+11,1627913288,171
1157,3723,B,C13211 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8174145704,8174145704,2.33609E+11,1503420078,167
1158,2869,B,,,,8172195493,8172195493,1.73461E+11,1565133120,174
1159,3464,B,,,,8170789636,8170789636,1.65111E+11,1230216556,175
1160,3293,B,,,,8169650991,8166941464,2.2974E+11,1466906415,190
1161,2859,B,,,,8169448821,8167330830,1.97064E+11,1603079363,196
1162,3798,B,,,,8169282778,8169282778,1.41584E+11,929626407,210
1163,1302,B,,,,8168256478,8168256478,3.00648E+11,2203091732,199
1164,2504,B,C13212 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8165052489,8165052489,2.44734E+11,1829515532,197
1165,3218,B,,,,8164846960,8164846960,2.42155E+11,1585988500,197
1166,1006,B,C13222 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8163431702,8161848401,70555886938,1356906228,145
1167,2823,B,,,,8162264652,8162264652,64262245983,1100816021,163
1168,3187,B,C13236 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8158731639,8158028173,1.21409E+11,1406146716,157
1169,1215,B,C13239 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8155659320,8155659320,2.39838E+11,1856262295,148
1170,3298,B,,,,8148969073,8148580903,1.80463E+11,1540105752,145
1171,3250,B,,,,8145197654,8145197654,2.48875E+11,1475179999,267
1172,3041,B,,,,8141732154,8138850149,1.30402E+11,1452416335,166
1173,2328,B,,,,8140556623,8140556623,2.31847E+11,1771066825,202
1174,1923,B,,,,8138841245,8095026475,54592204527,817637982,110
1175,1054,B,,,,8130036566,8130036566,1.62282E+11,1659376228,151
1176,2759,B,,,,8129116940,8129116940,81909481221,1254746033,164
1177,2055,B,,,,8126238933,8107209051,4.2001E+11,1954293248,173
1178,3325,B,C13226 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8124033985,8124033985,3.31278E+11,2094517421,193
1179,3716,B,,,,8123727346,6983077351,75467053612,765514228,154
1180,1389,B,,,,8115737705,8115737705,1.41513E+11,1729682010,154
1181,2730,B,C13227 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8115328833,8115328833,4.44328E+11,2389724974,193
1182,2661,B,,,,8108754470,7569586097,1.72468E+11,1591478303,156
1183,1120,B,,,,8107318690,8098018111,3.43617E+11,2209552783,220
1184,3595,B,,,,8103915325,8103915325,1.03183E+11,1117582726,208
1185,1257,B,,,,8103240000,8103240000,85433107631,1450628619,163
1186,1009,B,,,,8102972930,8102972930,72843601150,1297347413,187
1187,2734,B,C13218 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8097126586,8097126586,1.07555E+11,1463204111,172
1188,1280,B,,,,8095746931,8095746931,96290388087,1557296744,158
1189,3377,B,C13247 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8093220866,8093220866,92457535982,1396906838,177
1190,3645,B,C13228 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8093084454,5975903552,2.4662E+11,1139629491,122
1191,2278,B,,,,8091944335,8091944335,56313667083,1453900059,162
1192,3583,B,,,,8090457783,8088728012,1.44008E+11,1070382133,230
1193,3528,B,,,,8090107923,8090107923,1.22255E+11,1206144563,258
1194,2766,B,,,,8079745483,8079745483,1.86978E+11,1880510627,172
1195,1051,B,,,,8079172093,8079172093,1.21594E+11,1667349109,157
1196,2093,B,C13230 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8078882931,8078882931,84569299183,1178530012,139
1197,2023,B,,,,8074540094,8072470897,2.10941E+11,1744173339,172
1198,1788,B,C13246 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8073353694,8067771800,1.04671E+11,1629125240,152
1199,1866,B,,,,8064237469,7895802912,1.20804E+11,1548065313,136
1200,3422,B,C13248 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8062232858,8059486658,77871456012,1001254991,165
1201,2856,B,,,,8060739121,7319591379,73195088137,1140694645,172
1202,3032,B,,,,8060647529,8060647529,65234273202,1188730907,163
1203,1326,B,C13240 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8058813743,8058813743,1.24477E+11,1519212304,163
1204,3262,B,,,,8051488558,8048696654,1.87449E+11,1459770093,202
1205,2757,B,,,,8045196422,8045196422,2.09446E+11,1750889220,198
1206,1728,B,C13221 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8044073112,8044073112,92769072006,1314350363,191
1207,1255,B,,,,8041536115,8014377581,2.78272E+11,2041248365,167
1208,3489,B,,,,8041013107,6803865543,1.66315E+11,1241150011,153
1209,1863,B,,,,8036562790,8036562790,3.45565E+11,2012265670,174
1210,3555,B,C13212 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8033130284,8030485144,2.62507E+11,1670339660,167
1211,3722,B,,,,8026598648,8026598648,91157626536,881438460,177
1212,2815,B,C13236 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8026499621,8026499621,1.0712E+11,1205623262,174
1213,1390,B,,,,8024370530,8024370530,3.55758E+11,2003633264,149
1214,2120,B,C13219 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8022717219,8022717219,86619112466,1598489512,165
1215,3580,B,,,,8022413894,8022413894,1.3844E+11,1188651753,223
1216,3926,B,,,,8021986776,8021986776,31199939723,375728586,269
1217,3399,B,,,,8021148067,8007438915,2.8536E+11,1891477884,163
1218,2933,B,,,,8019597797,7285620199,99977537453,1308316500,157
1219,2191,B,,,,8019442467,8019442467,2.24578E+11,1968514715,181
1220,3894,B,C13206 (Battle),2026-06-11T00:00:00.000Z,2026-08-08T00:00:00.000Z,8017852658,8017852658,59998175769,537556278,256
1221,2433,B,,,,8016900022,6378483348,1.29678E+11,1222593774,163
1222,3300,B,,,,8016808966,7981655093,3.76149E+11,1970553860,177
1223,3315,B,C13215 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8012927443,8012927443,2.64328E+11,1647524141,188
1224,3096,B,,,,8011859281,8011859281,75900674835,1134617944,186
1225,2981,B,C13212 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8008128782,8001022946,3.75946E+11,1794959353,188
1226,2972,B,,,,8005600360,6921154276,1.42053E+11,1226307167,165
1227,1868,B,,,,8004773200,8004773200,71570909509,1008926015,167
1228,2768,B,,,,8004535070,8004535070,3.40145E+11,1961755176,162
1229,3705,B,,,,8002780717,8002780717,75364320483,846795886,251
1230,1961,B,C13244 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,8001581497,8001581497,1.51543E+11,1581460221,187
1231,1539,B,,,,8000518299,7836324228,3.01957E+11,1898305582,173
1232,3210,B,,,,7999176741,7994074690,2.01646E+11,1283393624,225
1233,3796,B,,,,7994925188,7994925188,44980212426,699846944,225
1234,2091,B,,,,7989368691,7519102101,90611075171,1267416780,129
1235,1518,B,,,,7988343457,7988343457,98281727488,1476865441,143
1236,1345,B,,,,7987390429,7987390429,51664192161,1709130462,184
1237,3549,B,,,,7986132763,7975626937,3.22509E+11,1753135366,149
1238,1434,B,,,,7984041802,7984041802,1.28925E+11,1538453751,150
1239,3606,B,,,,7981656842,7981656842,2.83038E+11,1342223783,218
1240,3068,B,,,,7981122315,7980839334,2.2903E+11,1709112059,173
1241,1719,B,,,,7977234144,7976452586,5.07985E+11,2173473265,208
1242,3186,B,,,,7972959236,7972959236,71698424435,1206726364,166
1243,2421,B,C13219 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,7971358281,7971358281,1.65794E+11,1505913443,153
1244,3163,B,,,,7970540909,7970540909,87763764763,1356286251,173
1245,3100,B,,,,7966601609,7966601609,2.22983E+11,1779211249,219
1246,1334,B,,,,7966258805,7966258805,1.74619E+11,1728671551,165
