Rank,Kingdom,Group,KvK,KvK Start,KvK End,Power,Power Capped,KP,Dead,CH25
1645,3063,C,,,,6575050957,6471848381,1.83536E+11,1120508890,126
1646,2492,C,,,,6574016281,6550519117,1.42235E+11,1178571534,151
1647,3566,C,C13200 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6573076900,6573076900,1.23367E+11,1130154079,185
1648,3460,C,,,,6571484393,6571484393,1.66362E+11,1802701146,152
1649,3053,C,,,,6570964609,6570964609,1.14911E+11,1232664253,132
1650,3168,C,C13188 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6570229118,6570229118,90782657042,1149892979,164
1651,3231,C,C13221 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6568565571,6568565571,74166255929,1165885949,157
1652,2244,C,,,,6567379801,6567379801,56438932630,1023066011,130
1653,1588,C,C13198 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6563885129,6563885129,28513460486,951831289,145
1654,1099,C,,,,6561760063,6558902666,1.14097E+11,1309967006,125
1655,2459,C,,,,6557325517,6557293385,2.7375E+11,1394517230,133
1656,1039,C,,,,6556016598,6556016598,83025041515,1207842462,137
1657,3773,C,,,,6554138744,6554114881,2.06326E+11,1144852669,158
1658,1127,C,C13185 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6550425346,6531832268,2.39585E+11,1486588613,129
1659,2576,C,,,,6547862587,6547862587,48909294545,1054317854,140
1660,2501,C,C13210 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6546461003,6546461003,2.49139E+11,1530842584,145
1661,1916,C,,,,6545246962,6545246962,86412795450,1187246931,149
1662,3158,C,C13186 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6543934713,6543371435,1.11488E+11,1136525385,144
1663,3833,C,,,,6542487991,6542487991,67476704388,542386099,172
1664,2658,C,C13211 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6542421708,6542421708,3.45562E+11,1338773587,136
1665,1413,C,C13196 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6535797318,6535797318,1.35173E+11,1283122842,123
1666,2300,C,C13223 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6535618049,6535618049,77543590915,937053221,121
1667,2425,C,C13217 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6533345540,6523350118,2.3308E+11,1513301192,187
1668,2997,C,C13196 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6533273791,6533273791,1.43557E+11,1089603962,130
1669,2150,C,C13198 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6531919364,6527376055,93394153054,1155901685,127
1670,1138,C,C13242 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6527729407,5624025940,1.65919E+11,1279503227,127
1671,2229,C,C13196 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6527090764,6527090764,1.9271E+11,1494658013,142
1672,1832,C,,,,6526727227,6513786649,57333390028,841999160,107
1673,3503,C,C13196 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6521889028,6521889028,1.03173E+11,1094674715,146
1674,2344,C,,,,6517358925,6517358925,95477062853,1338023036,122
1675,3330,C,,,,6512448436,6512448436,1.18426E+11,1080365528,154
1676,3457,C,C13218 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6512437008,5546304881,1.49121E+11,972898865,175
1677,1906,C,C13189 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6510514439,6505552980,75516264724,1129832058,107
1678,2122,C,,,,6509889389,6509889389,1.57386E+11,1289353572,135
1679,3188,C,,,,6509717646,6509717646,1.76943E+11,1414744012,145
1680,2204,C,C13223 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6509576982,6505581114,39337304508,1058931713,111
1681,2224,C,C13229 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6502680566,6502680566,1.1317E+11,1226130329,119
1682,1186,C,,,,6498334971,6498334971,1.02631E+11,1469888317,115
1683,3040,C,,,,6497747123,6497747123,1.16265E+11,1096269234,150
1684,1804,C,C13220 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6497561109,6497561109,88408337897,1104627370,108
1685,1850,C,,,,6489193275,6489193275,1.16668E+11,1469744007,168
1686,2656,C,C13190 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6487373353,5717923301,58632684364,787938563,124
1687,1177,C,C13220 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6487276751,6487276751,1.45775E+11,1412832118,120
1688,1135,C,C13197 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6485779311,4664866730,1.66779E+11,1103976463,115
1689,3589,C,C13217 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6483664094,6483664094,1.01172E+11,1192609313,156
1690,1159,C,,,,6482746504,6443013604,1.61155E+11,1472062025,131
1691,3521,C,,,,6481297295,6481297295,50177117906,931336356,135
1692,1962,C,,,,6474766410,6474766410,86454261589,1379224052,112
1693,1157,C,C13230 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6473869705,6473869705,65746366046,967556984,104
1694,1642,C,C13243 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6472375699,6466146283,1.56897E+11,1463474425,150
1695,2864,C,C13213 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6471336576,6469630018,2.4843E+11,1426451784,165
1696,3885,C,C13206 (Battle),2026-06-11T00:00:00.000Z,2026-08-08T00:00:00.000Z,6469958952,6469958952,74106953967,492709422,150
1697,3026,C,C13215 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6469132615,6469132615,1.45016E+11,1488263300,121
1698,3102,C,C13204 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6467695156,4645469178,1.68564E+11,944277700,139
1699,3393,C,C13229 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6462986609,6462986609,64171831079,912755514,149
1700,2812,C,,,,6462108229,6462108229,1.30225E+11,1142752752,155
1701,1927,C,,,,6460154876,6442489324,1.26306E+11,1079815583,131
1702,1600,C,,,,6458547169,6458547169,49585422198,915699769,132
1703,3450,C,,,,6458307422,6458307422,1.38443E+11,985485126,138
1704,2974,C,C13190 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6458217500,6458217500,70163131619,1059360490,129
1705,2352,C,C13220 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6457181423,6457181423,56102855153,915087223,130
1706,2451,C,,,,6448402032,6448402032,1.29213E+11,1281383337,131
1707,3449,C,,,,6446954040,6446954040,1.07504E+11,1061781445,152
1708,1197,C,,,,6438223621,6438223621,2.18999E+11,1599682306,129
1709,2972,C,C13205 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6436602792,6436602792,1.08071E+11,1129683047,156
1710,3332,C,C13186 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6434817660,6434817660,87542335251,1129819385,128
1711,1085,C,C13204 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6433280788,5246320536,99457677415,1115263042,106
1712,2846,C,,,,6432696026,6432696026,1.04166E+11,1136197481,134
1713,3587,C,C13186 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6432521425,5436895224,1.17786E+11,1101488556,135
1714,1428,C,,,,6430637955,3885670826,1.49189E+11,944403127,106
1715,1494,C,C13191 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6427913267,6411410546,27751557558,683339223,110
1716,2184,C,,,,6425947525,5541380953,1.23504E+11,1157505941,114
1717,1004,C,,,,6423135985,6416459165,54184673820,765054460,113
1718,3498,C,,,,6421900928,6421900928,97993359445,932704570,136
1719,3882,C,C13207 (Battle),2026-06-11T00:00:00.000Z,2026-08-08T00:00:00.000Z,6421844960,6421844960,30684124432,382383108,202
1720,2299,C,,,,6420285627,6420285627,80197019725,1029972922,141
1721,1993,C,,,,6420078841,6420078841,98943528539,1172833237,133
1722,1022,C,C13245 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6415175684,6415175684,1.12781E+11,1213609643,149
1723,1231,C,,,,6413137098,6413137098,63495364034,1175855259,124
1724,3688,C,C13238 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6411016695,6411016695,67118815843,634312047,146
1725,2938,C,C13188 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6408919659,6405014852,1.16883E+11,1262846054,138
1726,3056,C,C13240 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6406595888,4925780345,1.46901E+11,919939430,125
1727,1174,C,C13205 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6403356143,5218089513,1.13901E+11,1084235873,106
1728,2937,C,C13223 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6402194824,6402194824,68062842487,962975541,152
1729,1112,C,C13185 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6400156793,6399642149,1.34915E+11,1074706553,108
1730,1753,C,C13224 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6394874860,5973160205,68047053379,1063679896,111
1731,1668,C,C13247 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6385547759,6385547759,88258449648,1274930973,120
1732,2637,C,C13198 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6385151196,5567788300,75533911380,900245593,123
1733,1091,C,C13230 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6383039654,6374266448,1.17487E+11,1342381025,109
1734,3270,C,C13197 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6380400693,6380400693,76048138013,953924760,140
1735,3321,C,C13222 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6380131440,6380131440,49624753666,966386591,166
1736,2640,C,,,,6379950427,6373541450,84585837801,1012615358,158
1737,3452,C,C13228 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6379553634,6379553634,1.75426E+11,1247045264,173
1738,2698,C,,,,6375221940,6375221940,77281759551,1063538980,144
1739,3177,C,C13231 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6371939445,6371939445,1.00094E+11,924011879,144
1740,3829,C,C13216 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6371793169,4775567556,86452057890,592370752,128
1741,2579,C,C13196 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6371470825,4310144804,1.6065E+11,980242018,91
1742,3827,C,,,,6370227856,6370204594,85820343241,681378144,160
1743,1789,C,,,,6369664004,6369664004,69106017307,1116671666,120
1744,2716,C,,,,6369400480,6369400480,1.13195E+11,1306672560,141
1745,2729,C,,,,6366549984,6366549984,84873952222,826338054,134
1746,2738,C,C13217 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6366130288,6349809064,1.38059E+11,1269158983,171
1747,3283,C,C13234 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6362267142,6358011151,1.54455E+11,1014620048,123
1748,1275,C,,,,6361905258,6361905258,1.1984E+11,1256442243,136
1749,3130,C,,,,6361544287,6361544287,1.19185E+11,1061543189,140
1750,1436,C,,,,6361509813,6361509813,1.40293E+11,1437336335,99
1751,3922,C,,,,6361406026,6361406026,56405143203,388655620,179
1752,1296,C,C13220 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6355556846,6073807170,1.92241E+11,1400043116,148
1753,2201,C,C13229 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6354375950,6354375950,1.35678E+11,1361146336,113
1754,3070,C,C13200 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6351371746,6351371746,1.0785E+11,973803067,133
1755,2785,C,C13190 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6350003806,6350003806,96303049788,1237013324,148
1756,2575,C,,,,6347596509,6347596509,1.01211E+11,1106186771,123
1757,3525,C,C13183 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6347206119,6347206119,1.47045E+11,961256823,143
1758,2054,C,,,,6347066104,6344036102,1.60905E+11,1265895047,168
1759,1040,C,,,,6345794982,6344099077,73763639663,961631222,128
1760,1675,C,C13189 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6345717234,6320735396,78855006637,1101612350,115
1761,1755,C,,,,6342285680,6342285680,91284842127,1181270294,114
1762,1167,C,,,,6341621342,6341621342,77470777791,1198390558,127
1763,3898,C,,,,6339331595,6339331595,34807387192,374576363,187
1764,3371,C,,,,6337466539,6337466539,1.33602E+11,1205681182,151
1765,1224,C,C13217 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6336124186,6336124186,92260104484,1253477647,125
1766,2257,C,,,,6335436678,6335436678,1.09362E+11,1360383920,125
1767,3734,C,,,,6335148596,6335148596,1.06863E+11,1077607880,151
1768,3365,C,C13186 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6334883898,6334883898,1.59196E+11,1067921665,119
1769,1662,C,C13195 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6333414766,6333414766,2.08239E+11,1534025599,141
1770,2796,C,C13223 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6333028330,6333028330,64307520045,1023901686,140
1771,1997,C,,,,6332068219,5562667581,82828002547,1045710142,114
1772,3463,C,C13204 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6331773600,5333843293,71702179088,932496256,132
1773,2259,C,C13184 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6331532859,6331532859,1.4908E+11,1439115088,121
1774,3505,C,,,,6330230045,6319052248,4.21178E+11,1548059218,105
1775,2464,C,C13220 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6328893720,6328893720,61417675490,1023211750,137
1776,1240,C,C13221 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6328513855,6328513855,66108098687,1114389595,104
1777,1432,C,,,,6328206274,6328206274,1.07096E+11,1222111412,115
1778,3553,C,C13231 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6321833495,6321833495,1.52557E+11,1363252532,125
1779,2754,C,C13221 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6317159585,6317159585,1.20522E+11,1188118710,134
1780,1617,C,,,,6315687941,6314991934,3.41621E+11,1817552055,69
1781,1830,C,,,,6309891322,5843631460,1.67815E+11,1347608836,116
1782,3659,C,C13189 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6309214435,6309214435,50233230029,561534154,152
1783,1132,C,C13189 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6307465968,6307465968,1.19961E+11,1296624317,113
1784,2073,C,C13218 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6303138930,6303138930,77617791929,1099473942,115
1785,3918,C,,,,6301497998,6301497998,75196546961,421753174,173
1786,2351,C,C13205 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6294360212,5381852054,90078460428,935431934,143
1787,3510,C,,,,6292798613,5380890412,40272106387,696203916,118
1788,3247,C,,,,6292753812,6292753812,1.17109E+11,1100532007,116
1789,1847,C,C13195 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6292212679,6292212679,2.11596E+11,1554527853,116
1790,2034,C,C13197 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6292196498,6292196498,92890564006,1240692936,128
1791,3008,C,C13228 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6282659513,6282659513,1.14312E+11,1249207918,142
1792,1554,C,,,,6280879093,6280879093,1.30143E+11,1334346743,142
1793,1499,C,,,,6279772305,6278652218,1.61807E+11,1174453487,120
1794,2780,C,C13189 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6279432341,6279432341,50250464696,990129729,140
1795,1782,C,,,,6278635611,6266069953,64927816694,1073993524,107
1796,2980,C,C13205 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6270317531,6267680557,1.97748E+11,1370405235,119
1797,3089,C,,,,6267829253,6261528074,86310161236,1089678693,101
1798,1051,C,,,,6266760586,6266760586,99704635429,1364237972,104
1799,3390,C,C13196 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6262653553,6262653553,1.03919E+11,999752025,141
1800,2241,C,C13188 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6260317514,6260317514,74040023433,1210232401,157
1801,1618,C,,,,6258977253,6258977253,72994118254,1078588048,117
1802,1445,C,,,,6250649746,6250649746,58668145225,911125728,151
1803,3873,C,C13206 (Battle),2026-06-11T00:00:00.000Z,2026-08-08T00:00:00.000Z,6249874128,6249874128,56274996788,475475869,177
1804,3379,C,,,,6249642150,6249642150,81371275071,926804867,174
1805,2673,C,C13204 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6249538952,3432369758,75208760064,520550999,134
1806,2009,C,C13189 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6247383739,6243390302,58593851707,1130395015,109
1807,1844,C,,,,6244843838,6244843838,70826767210,1091201372,143
1808,1594,C,C13222 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6236691832,6236691832,71263328802,1104159704,93
1809,1389,C,,,,6235587573,6235587573,1.18174E+11,1292520669,120
1810,3670,C,C13194 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6233591282,6233591282,1.16426E+11,1000169886,139
1811,3023,C,C13196 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6231681971,6231681971,1.32886E+11,1098674257,213
1812,1101,C,,,,6227045822,6227045822,73598673589,1062477760,102
1813,3662,C,C13228 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6224779362,6224779362,70091514241,639843218,115
1814,3237,C,,,,6224321773,6224321773,91716108239,1029055979,116
1815,1699,C,,,,6218856397,6218856397,1.31851E+11,1295390177,143
1816,2155,C,,,,6217846131,6217846131,1.18192E+11,1263699117,136
1817,1245,C,C13188 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6214841561,6214663288,2.15333E+11,1383728930,134
1818,2683,C,,,,6213929671,6213929671,1.22633E+11,1185007748,129
1819,2700,C,C13189 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6213880175,6213880175,1.26182E+11,1188717976,137
1820,1415,C,C13217 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6212011248,6210836876,1.61344E+11,1451314464,144
1821,2589,C,C13196 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6211187167,6206551782,1.20914E+11,1159755843,154
1822,3203,C,,,,6210988087,6200485285,2.06951E+11,1172660049,152
1823,2586,C,C13232 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6210470789,6210470789,2.63763E+11,1541886136,85
1824,1752,C,,,,6209452035,5815175396,1.42765E+11,1366413746,115
1825,1110,C,C13223 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6208717058,6208717058,54396903543,877051465,113
1826,1065,C,C13197 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6207244798,6201621115,92200503003,1288327536,112
1827,1655,C,C13222 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6205773706,5596672207,67175813382,1088694891,118
1828,3439,C,C13190 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6202946958,5201008667,55227687614,798647026,140
1829,3729,C,,,,6201340174,6201340174,1.39864E+11,1000726585,119
1830,2238,C,C13187 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6198753226,5673061763,1.10401E+11,1057428682,123
1831,1911,C,C13186 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6196084916,6196084916,1.09624E+11,1076139677,114
1832,3487,C,C13231 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6190279506,6190279506,1.3102E+11,1321606984,136
1833,1884,C,,,,6189297167,6175412392,1.10128E+11,1348341885,125
1834,3137,C,,,,6185689573,6185689573,1.15609E+11,1004190366,166
1835,3306,C,,,,6184662780,4960754234,92678000508,802847380,134
1836,2144,C,C13222 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6177349307,6177349307,56940548758,1039281177,102
1837,3220,C,C13232 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6166999281,6166999281,1.17029E+11,1157643851,147
1838,2115,C,C13241 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6157558863,6153291497,1.40856E+11,1326399353,113
1839,3062,C,C13220 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6154657832,6152600715,80668266495,1062619352,137
1840,3318,C,,,,6153958098,6153958098,62954539526,932217725,126
1841,3448,C,,,,6153154016,6153154016,21551063128,602114126,139
1842,2761,C,C13230 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6152930431,6152930431,1.05352E+11,1037106172,162
1843,1496,C,,,,6150128281,6148037311,1.29608E+11,1361209932,105
1844,1822,C,,,,6148021337,6148021337,53798577221,1009774732,106
1845,3044,C,,,,6147636344,6147636344,1.2583E+11,1195371387,134
1846,1355,C,C13220 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6146116290,1863262635,1.2061E+11,412478895,118
1847,1424,C,C13224 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6143580161,5944998953,31372836173,849222551,97
1848,2249,C,C13203 (Immigration),2026-06-05T00:00:00.000Z,2026-07-27T00:00:00.000Z,6140017374,5198920138,1.35618E+11,1156049953,107
1849,1577,C,C13241 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6137685867,6137548851,1.4181E+11,1433251174,117
1850,2863,C,,,,6136255008,6136255008,1.00983E+11,1230630949,120
1851,1401,C,C13216 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6135806418,4533986554,1.43996E+11,1046844878,86
1852,3407,C,C13232 (Battle),2026-07-03T00:00:00.000Z,2026-08-24T00:00:00.000Z,6134292285,6134292285,1.60411E+11,1088542014,134
